Sample File,C:\Users\vancelab\Desktop\Chamber\Raw data\Chamber_Water_SMPS_FreshSmoke_LRH_20230531_2.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3788 High Flow
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
Sample #,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
Date,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23,05/31/23
Start Time,13:17:00,13:20:00,13:23:00,13:26:00,13:29:00,13:32:00,13:35:00,13:38:00,13:41:00,13:44:00,13:47:00,13:50:00,13:53:00,13:56:00,13:59:00,14:02:00,14:05:00,14:08:00,14:11:00,14:14:00,14:17:00,14:20:00,14:23:00,14:26:00,14:29:00,14:32:00,14:35:00,14:38:00
Diameter Midpoint
250.3,13.0474,11.7541,0,78438.5,74294.5,72767.3,73574.8,73023.3,73054.6,74879.6,74482.4,73583.7,75854.8,76475.6,76005.5,75543.4,73481.6,70762.7,69454.9,69039.8,66316.3,64055.9,63164.4,62026.8,60735,58064.4,55875.3,55090.5
259.5,6.14326,10.7278,3.66219,60047.8,56855.1,56174.9,56829.5,58012.2,58355.9,59016.6,59471.3,59509.1,61264.5,61778.5,61573,60740.9,61450.2,60128.9,57230.3,58409,56029.2,54016.5,54595.3,51871.5,50467.6,48562.9,48367.8,46913.4
269.0,18.0217,7.91433,7.00709,44214,42927.4,42209.5,43572.7,44378.4,44346,45336.6,46401.3,47385.6,48585.4,48928.7,49459.1,49405.4,48252.2,49196.3,47182.6,47407.4,46960.3,45076.7,44002.7,43687,42522.1,41162.4,39869.3,39064.1
278.8,10.0626,3.93235,0,32682.3,31973.6,31892.2,31683.4,33863.8,34904.9,35593.9,36029.3,35967.2,37537.9,37397.2,39179.9,39660.3,39575.1,39750.4,38940,38080.3,38240.4,36755.1,36146.7,35140.1,34886.2,33785.8,33391.1,32581.4
289.0,2.04826,6.16602,18.4981,24384.8,23885.2,23583.2,23663.2,24309.4,25326,26351.5,26574.4,27402.2,28905.2,29289.2,29445.3,30772.1,31009.4,30901.2,30750.1,31056.6,30021.1,29277.6,29027.9,28945.8,28855.2,27119.9,26833.8,26920.8
299.6,12.3789,0,12.5329,16887.3,17259.6,16623.8,17122.4,17198.8,18535.9,19160.3,20294.9,20846.1,21855.4,22415.6,23022.1,23263.3,23770.1,24359.4,23151.2,24018.4,23143.3,23501.6,23147,22686.4,22977.7,22724.4,22312.3,21301.7
310.6,6.19684,6.33428,2.7107,11938.9,11671.2,11320.8,12239,12711.7,12622.7,14415.4,14794.5,15054.5,16181.4,16191.8,16725.6,17443.2,17863.7,18395.3,17880.3,18442.4,18065.2,18653.1,17484.9,17349.6,17476.8,16827.9,17763.7,17308.8
322.0,4.37231,25.7631,5.95772,8363.88,8474.31,7939.91,8352.08,8502.95,9073.82,9641.49,10364.3,10879,11348.9,12199,12239.5,13143.2,13537.7,13533.2,13178.3,13441.8,13822.8,12975.8,14080.2,13884.6,14255.6,12880.5,13723.7,13416.6
333.8,8.7972,13.1023,6.55114,5437.94,5229.98,5090.34,5445.09,5758.57,6190.75,6787.04,7050.85,7437.05,8111.04,8672.52,8942.99,8840.98,9634.8,10097,9599.61,10641.8,10423.9,10058.1,10661.1,9757.48,10223.6,9645.67,9835.38,9820.58
346.0,0,6.6259,0,3919.7,3348.12,3455.5,3682,3601.38,4137.25,4656.69,4899.14,5091.7,5828.02,5711.82,5938.53,6226.94,6944.13,7191.23,7082.19,7640.3,7264.52,7595.62,7270.75,7378.81,7751.63,7379.47,7539.96,7532.44
358.7,6.74318,6.74318,0,2442.34,2316.28,2378.78,2396.22,2365.82,2527.36,3133.03,3186.41,3144.37,3658.68,3984.65,4368.12,4389.39,4562.17,4953.39,5251.98,5591.61,5277.15,5411.84,5306.61,5599.62,5548,5341.13,5698.49,5220.75
371.8,0,6.86492,3.22514,1703.09,1455.35,1293.31,1502.68,1442.45,1683.33,1989.41,2227.4,2452.46,2662.02,2642.28,2735.53,2888.22,3320.07,3510.57,3309.99,3481.66,3660.47,3835.88,3746.31,3693,3803.33,4009.91,3908.93,4014.57
385.4,0,6.99135,10.6982,1152.95,1089.98,965.877,960.382,915.564,1136.49,1339.3,1379.25,1503.59,1772.85,1711.88,1844.78,1853.82,2350.21,2229.81,2409.82,2561.69,2675.58,2447.41,2869.7,2818.25,2589.39,2866.82,3042.42,2659.71
399.5,4.73595,0,14.1548,656.133,637.903,637.675,592.888,670.873,570.924,974.437,904.744,839.367,837.42,1179.19,1188.31,1377.58,1288.5,1408.59,1571.25,1542.81,1747.59,1543.55,1848.11,1885.82,1795.38,2039.04,2074.29,1895.94
414.2,7.21226,0,0,536.097,433.2,343.583,401.829,420.456,365.293,551.423,420.238,504.86,684.168,728.124,717.331,846.08,919.03,871.297,982.015,1149.97,1171.58,1227.31,1388.58,1316.78,1198.16,1305.42,1308.03,1375.55
429.4,14.7052,0,0,337.636,345.433,213.142,213.67,220.467,177.823,223.354,213.114,361.11,448.342,392.88,457.166,442.516,530.164,625.72,678.16,765.836,660.962,868.772,717.283,774.744,831.565,861.42,978.478,859.42
445.1,0,7.44841,14.8968,232.926,171.644,165.384,134.578,127.548,110.538,162.677,216.929,210.581,274.227,274.315,285.065,372.333,389,372.664,411.345,409.818,440.808,482.101,541.27,546.605,524.084,466.103,522.469,752.269
461.4,0,7.59861,0,159.571,136.731,81.295,68.3875,87.7266,91.1391,106.336,92.3061,79.0052,138.976,183.445,121.578,186.509,171.572,227.476,151.795,243.067,217.208,288.615,434.155,324.318,306.057,426.512,376.385,366.89
478.3,7.75522,0,0,77.1401,64.3787,44.7846,65.7133,66.7157,41.1131,60.2951,38.7761,23.856,137.847,94.9875,62.0417,136.513,147.527,131.685,245.264,182.632,222.743,176.802,198.554,199.145,211.906,282.115,283.628,310.799
495.8,0,0,0,143.347,40.7175,35.59,35.59,24.9926,48.58,27.7275,31.4499,51.3149,59.1774,55.455,62.8997,55.0373,53.1379,92.0324,108.175,114.708,150.298,104.453,119.342,139.207,75.3201,177.114,163.63,169.252
514.0,0,0,0,70.8408,38.7181,38.681,40.1534,22.6568,46.7488,16.0613,8.03067,46.7117,24.092,32.1227,40.1534,16.0613,70.8408,46.7488,86.9021,43.8782,43.8782,86.9021,62.8101,54.7794,38.681,72.276,98.5465,48.184
532.8,0,0,8.1461,84.6328,24.4383,1.49348,16.2922,24.4383,0,32.5844,16.2922,17.7857,8.1461,8.1461,16.2922,16.2922,16.2922,16.2922,27.6101,35.7562,32.5844,38.928,16.2922,24.4383,34.0779,40.7305,61.5032,32.5844
552.3,0,0,0,21.5771,16.5301,8.26507,8.26507,24.7952,0,16.5301,24.7952,8.26507,8.26507,16.5301,0,24.7952,33.0603,48.7547,20.7414,13.3121,8.26507,51.4193,41.3254,33.0603,16.5301,57.0198,16.5301,40.4896
572.5,0,0,0,31.2252,8.45177,0,0,0,0,8.45177,11.3867,16.9035,33.8071,8.45177,19.8385,2.93493,16.9035,0.854615,0.854615,8.45177,8.45177,8.45177,16.9035,8.45177,25.3553,26.2099,28.2902,17.7581
593.5,0,0,0,28.362,25.7408,0,8.58027,8.58027,0,0,5.60071,0,8.58027,8.58027,5.60071,5.60071,8.58027,8.58027,8.58027,8.58027,0,17.1605,0,0,8.58027,8.58027,5.60071,25.7408
615.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scan Up Time(s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time(s),10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Down Scan First,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Impactor Type(cm),0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071
Sheath Flow(lpm),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Aerosol Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Inlet Flow(lpm),1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
CPC Sample Flow(lpm),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Low Voltage,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228,14.0228
High Voltage,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79,9507.79
Lower Size(nm),15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634,15.9634
Upper Size(nm),723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394,723.394
Density(g/cc),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Status Flag,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error ,Conditioner Temperature Error 
td(s),0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286
tf(s),5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527,5.51527
D50(nm),593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091,593.091
Median(nm),22.496,78.0304,79.7764,77.144,91.776,97.2708,101.254,104.484,107.272,109.852,112.13,114.091,116.057,118.057,119.643,121.289,122.693,123.816,125.077,126.383,127.043,128.032,129.197,129.914,131.073,131.86,132.445,133.307
Mean(nm),27.0296,107.987,108.195,85.4634,98.3956,104.07,108.29,111.666,114.615,117.424,119.753,121.828,124.049,126.113,127.78,129.452,131.102,132.26,133.416,134.982,135.769,136.825,138.076,138.867,140.051,140.758,141.726,142.483
Geo. Mean(nm),24.5773,80.4672,81.5742,70.57,84.6785,91.4367,96.2366,99.9698,103.133,106.051,108.483,110.547,112.738,114.779,116.46,118.049,119.587,120.779,121.915,123.37,124.149,125.122,126.307,127.049,128.147,128.899,129.77,130.496
Mode(nm),16.2531,94.7464,49.5807,27.8813,105.545,105.545,105.545,113.419,113.419,117.574,113.419,117.574,126.346,121.881,130.975,121.881,130.975,130.975,140.746,130.975,140.746,135.773,130.975,140.746,130.975,140.746,135.773,145.902
Geo. Std. Dev.,1.45403,2.15964,2.09398,1.90288,1.78957,1.70908,1.66252,1.63168,1.61016,1.59428,1.58128,1.57406,1.56698,1.56118,1.55519,1.55251,1.55125,1.54607,1.54349,1.54258,1.54009,1.53949,1.53818,1.53764,1.53705,1.5338,1.53352,1.53268
Total Concentration(#/cm³),1032.88,21.3071,19.8434,767042,484483,396014,341841,300834,268149,243169,221092,203782,188139,174621,163995,151420,140753,133737,124691,118499,111087,103725,97723.1,92785.1,87200,82577.5,78076.4,74414.2
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,
